objectid,evidencnecislovrtupomocne,evidencnecislovrtu,povodneevidencnecislo,mapa,povodie,hydrorajon,lokalita,prevadzajucaorganizacia,suradnicax,suradnicay,suradnicazteren,suradnicazpazenie,hlbkavrtu,typvrtu,typvrtupopis,archivnecislospravy,archivnecisloretazec,utajeniespravydo,spracovaldatum,poznamka,pdf
21155,M-34-134-C-d/9,9,H-574,M-34-134-C-d,Hron-Kompa,60 Q,Trhyňa-Jablonica,1200,1300166,457056,134.2,,10.2,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,11430,,,114652800000,,134Cd9.pdf
21156,M-34-134-C-d/10,10,H-575,M-34-134-C-d,Hron-Sikelnica,60 Q,Veľký Pesek-Trhyňa,1200,1300135,455414.81,134.01,,9.2,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,11430,,,114652800000,,134Cd10.pdf
21157,M-34-134-C-d/11,11,RH-1,M-34-134-C-d,Hron,59 QN,Želiezovce,456-230/Pa,1301375,460663.91,138.35,138.86,10.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,4852,,,116726400000,,134Cd11.pdf
21158,M-34-134-C-d/12,12,RH-2,M-34-134-C-d,Hron,59 QN,Želiezovce,456-230/Pa,1301339,460426.59,139.12,139.64,11.4,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,4852,,,116726400000,,134Cd12.pdf
21159,M-34-134-C-d/13,13,RH-3,M-34-134-C-d,Hron,60 Q,Želiezovce,456-230/Pa,1301279,460180.81,138.68,139.01,10.1,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,4852,,,116726400000,,134Cd13.pdf
21160,M-34-134-C-d/14,14,RH-4,M-34-134-C-d,Hron,59 QN,Želiezovce,456-230/Pa,1301229,459872.09,137.38,137.86,8.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,4852,,,116726400000,,134Cd14.pdf
21161,M-34-134-C-d/15,15,RH-5,M-34-134-C-d,Hron,59 QN,Želiezovce,456-230/Pa,1301182,459564.81,137.74,138.26,8.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,4852,,,116726400000,,134Cd15.pdf
21162,M-34-134-C-d/16,16,RH-6,M-34-134-C-d,Hron,60 Q,Želiezovce,456-230/Pa,1301078,458990.81,133.85,,6.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,4852,,,117244800000,,134Cd16.pdf
21163,M-34-134-C-d/17,17,RH-7,M-34-134-C-d,Hron,60 Q,Želiezovce,456-230/Pa,1300413,459227.91,138.59,,7.2,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,4852,,,116726400000,,134Cd17.pdf
21164,M-34-134-C-d/18,18,RH-8,M-34-134-C-d,Hron,59 QN,Želiezovce,456-230/Pa,1300990,459979.19,137.51,138.03,8.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,4852,,,116726400000,,134Cd18.pdf
21165,M-34-134-C-d/19,19,PH-2,M-34-134-C-d,Hron,59 QN,Želiezovce,456-230/Pa,1301297,459939,138.73,139.23,141,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,4852,,,116726400000,,134Cd19.pdf
21166,M-34-134-C-d/20,20,PH-1,M-34-134-C-d,Hron-Vrbovec,59 QN,Želiezovce,0328-230/58-Zá,1302672,460073.31,138,,210,9,"vrt s termálnou, minerálnou vodou (do 200 m)",4945,,,116726400000,,134Cd20.pdf
21167,M-34-134-C-d/21,21,HGŽ-1,M-34-134-C-d,Hron,60 Q,Želiezovce,42-401-453,1301988,459033.59,132.27,132.48,350,2,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou s artézskym prelivom,27779,,,116726400000,,134Cd21.pdf
21168,M-34-134-C-d/22,22,HGŽ-2,M-34-134-C-d,Hron,60 Q,Želiezovce,42-401-453,1301986,459094.81,132.34,132.61,250,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,27779,,,116726400000,,134Cd22.pdf
21169,M-34-134-C-d/23,23,HV-1,M-34-134-C-d,Hron-Sikenica,60 Q,Želiezovce,1602/65,1300280,456555.09,134.05,134.66,8.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,14312,,,116380800000,,134Cd23.pdf
21170,M-34-134-C-d/24,24,HV-1,M-34-134-C-d,Hron-Vrbovec potok,59 QN,Želiezovce,210-K/66,1301935,460720.59,137.75,138.1,16,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,17425,,,116380800000,,134Cd24.pdf
21171,M-34-134-C-d/25,25,HVŽ-1,M-34-134-C-d,Hron,59 QN,Želiezovce,4010,1302819,459909.81,135.5,,10.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,27006,,,116726400000,,134Cd25.pdf
21173,M-34-134-C-d/27,27,S-1,M-34-134-C-d,Hron,60 Q,Želiezovce-Jarok,626-61,1303997,457015.19,129.5,130.2,12,12,zavlažovací vrt,9814,,,116985600000,,134Cd27.pdf
21175,M-34-134-C-d/29,29,VRT,M-34-134-C-d,Hron-Vrbovec,59 QN,Želiezovce,9146,1302403,459862.31,135,,103,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,10630,,,116985600000,,134Cd29.pdf
21179,M-34-134-C-d/33,33,Ž-1,M-34-134-C-d,Hron-Vrbovec,59 QN,Želiezovce,498,1302268.79,460025.95,137.5,138,112.8,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,16647,,,116985600000,,134Cd33.pdf
21180,M-34-134-C-d/34,34,J-1,M-34-134-C-d,Hron-Kompa potok,60 Q,Želiezovce-Jabloňová,186,1300553,456855.5,133.45,,54.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,17219,,,116985600000,,134Cd34.pdf
21183,M-34-134-C-d/37,37,HG,M-34-134-C-d,Hron,59 QN,Želiezovce,,1303243,460252.81,140.1,,53,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,28726,,,116985600000,,134Cd37.pdf
21184,M-34-134-C-d/38,38,ŽH-1,M-34-134-C-d,Hron,59 QN,Želiezovce,455-1968,1301981,459896.81,135,135.5,25,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,28451,,,116726400000,,134Cd38.pdf
21185,M-34-134-C-d/40,40,999,M-34-134-C-d,Hron,60 Q,Želiezovce,21981,1301504,458999.19,134,134.1,82,0,,28727,,,117936000000,,134Cd40.pdf
21186,M-34-134-C-d/41,41,HVŽ-2,M-34-134-C-d,Hron,59 QN,Želiezovce,42-421-996,1303127.45,462139.26,139.86,140.3,172,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,29603,,,132537600000,,134Cd41.pdf
21187,M-34-134-C-d/42,42,HŽ-2,M-34-134-C-d,Hron,59 QN,Želiezovce,131/71,1301427,459519.59,136.5,137,78,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,29611,,,147225600000,,134Cd42.pdf
21190,M-34-134-C-d/45,45,HGŽ-1,M-34-134-C-d,Hron,59 QN,Želiezovce,,1303052,460688.59,137.5,,15,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,42714,,,288230400000,,134Cd45.pdf
21192,M-34-134-C-d/47,47,HVŽ-1,M-34-134-C-d,Hron,59 QN,Želiezovce,č.akcie 081/79,1301980,461151.91,139,,13,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,48184,,,360201600000,,134Cd47.pdf
21198,M-34-134-C-d/53,53,HVŽ-1,M-34-134-C-d,Hron,59 QN,Želiezovce,134/81,1301484,461831.31,137,,16,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,53124,,,411609600000,,134Cd53.pdf
21199,M-34-134-C-d/54,54,HGS-1,M-34-134-C-d,Hron,60 Q,Sikenica-Trhyňa,,1300297,455252.41,133,,37.6,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,53184,,,438480000000,,134Cd54.pdf
21201,M-34-134-C-d/56,56,HIP-6,M-34-134-C-d,Hron,61 N,"Trhyňa, Sikelnica",,1301140.93,455171.63,136.13,137.36,165,2,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou s artézskym prelivom,58140,,,475286400000,,134Cd56.pdf
21205,M-34-134-C-d/60,60,HŽŠ-1,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300272.47,459244.37,139.69,140.35,11.5,4,monitorovací vrt,77354,,,721526400000,,134Cd60.pdf
21206,M-34-134-C-d/61,61,HŽŠ-2,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300300.5,459154.51,138.19,138.69,10,4,monitorovací vrt,77354,,,721526400000,,134Cd61.pdf
21210,M-34-134-C-d/65,65,HV-8,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300312.9,459190.11,138.6,139.17,9.3,4,monitorovací vrt,79764,,,814752000000,,134Cd65.pdf
21218,M-34-134-C-d/73,73,HŽ-1,M-34-134-C-d,Hron,59 QN,Želiezovce,,1301015.39,460446.4,138.36,,10.6,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",89471,,,1328486400000,,134Cd73.pdf
21219,M-34-134-C-d/74,74,P-1,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300450.52,461166.52,135.77,,8.5,4,monitorovací vrt,89471,,,1328572800000,,134Cd74.pdf
21220,M-34-134-C-d/75,75,P-2,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300303.8,460620.72,138.72,,10,4,monitorovací vrt,89471,,,1328572800000,,134Cd75.pdf
21221,M-34-134-C-d/76,76,P-3,M-34-134-C-d,Hron,59 QN,Želiezovce,,1299972.1,459526.2,138.12,,9,4,monitorovací vrt,89471,,,1328572800000,,134Cd76.pdf
21222,M-34-134-C-d/77,77,P-4,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300970.13,461043.36,135.34,,8.5,4,monitorovací vrt,89471,,,1328572800000,,134Cd77.pdf
21223,M-34-134-C-d/78,78,P-5,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300757.47,460488.68,139.34,,10.5,4,monitorovací vrt,89471,,,1328572800000,,134Cd78.pdf
21224,M-34-134-C-d/79,79,P-6,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300689.99,459977.58,138.06,,9.5,4,monitorovací vrt,89471,,,1328572800000,,134Cd79.pdf
21225,M-34-134-C-d/80,80,P-7,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300645.17,460106.14,138.36,,10,4,monitorovací vrt,89471,,,1328572800000,,134Cd80.pdf
21226,M-34-134-C-d/81,81,P-8,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300838.64,459471.46,137.77,,11.5,4,monitorovací vrt,89471,,,1328572800000,,134Cd81.pdf
21227,M-34-134-C-d/82,82,P-9,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300762.33,460106.11,137.56,,10.5,4,monitorovací vrt,89471,,,1328572800000,,134Cd82.pdf
21228,M-34-134-C-d/83,83,P-10,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300773.24,460109.21,137.25,,10,4,monitorovací vrt,89471,,,1328572800000,,134Cd83.pdf
21229,M-34-134-C-d/84,84,P-11,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300460.94,459730.57,138.2,,8,4,monitorovací vrt,89471,,,1328572800000,,134Cd84.pdf
21230,M-34-134-C-d/85,85,P-12,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300867.44,460137.95,138.64,,11.5,4,monitorovací vrt,89471,,,1328572800000,,134Cd85.pdf
21231,M-34-134-C-d/86,86,P-13,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300883.06,460040.11,138.21,,10.5,4,monitorovací vrt,89471,,,1328572800000,,134Cd86.pdf
21232,M-34-134-C-d/87,87,P-14,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300941.34,460162.66,137.59,,11,4,monitorovací vrt,89471,,,1328572800000,,134Cd87.pdf
21233,M-34-134-C-d/88,88,P-15,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300952.49,460165.89,137.5,,11,4,monitorovací vrt,89471,,,1328486400000,,134Cd88.pdf
21234,M-34-134-C-d/89,89,P-16,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300879.08,460298.78,138.29,,11.5,4,monitorovací vrt,89471,,,1328140800000,,134Cd89.pdf
21235,M-34-134-C-d/90,90,P-17,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300892.75,460450.59,132.45,,11.5,4,monitorovací vrt,89471,,,1328572800000,,134Cd90.pdf
21236,M-34-134-C-d/91,91,P-18,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300915.39,460550.03,138.19,,11,4,monitorovací vrt,89471,,,1328572800000,,134Cd91.pdf
21237,M-34-134-C-d/92,92,P-19,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300979.52,460291.7,138.31,,11,4,monitorovací vrt,89471,,,1012953600000,,134Cd92.pdf
21238,M-34-134-C-d/93,93,P-20,M-34-134-C-d,Hron,59 QN,Želiezovce,,1301012.01,460444.6,138.47,,11,4,monitorovací vrt,89471,,,1328486400000,,134Cd93.pdf
21239,M-34-134-C-d/94,94,P-21,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300962.63,460175.67,137.99,,11.5,4,monitorovací vrt,89471,,,1328486400000,,134Cd94.pdf
21240,M-34-134-C-d/95,95,22,M-34-134-C-d,Hron,59 QN,Želiezovce,,1301092.41,460521.49,137.69,,10.5,4,monitorovací vrt,89471,,,1328486400000,,134Cd95.pdf
21241,M-34-134-C-d/96,96,P-23,M-34-134-C-d,Hron,59 QN,Želiezovce,,1301070.18,460297.17,138.09,,10,4,monitorovací vrt,89471,,,1328659200000,,134Cd96.pdf
21242,M-34-134-C-d/97,97,P-24,M-34-134-C-d,Hron,59 QN,Želiezovce,,1301051.05,460096.23,137.25,,11,4,monitorovací vrt,89471,,,1328486400000,,134Cd97.pdf
21243,M-34-134-C-d/98,98,P-25,M-34-134-C-d,Hron,59 QN,Želiezovce,,1300761.61,460209.11,138,,6.7,4,monitorovací vrt,89471,,,1328486400000,,134Cd98.pdf
21244,M-34-134-C-d/99,99,P-26,M-34-134-C-d,Hron,59 QN,Želiezovce,,1301657.79,460747.76,133.52,,8.5,4,monitorovací vrt,89471,,,1328486400000,,134Cd99.pdf
21245,M-34-134-C-d/100,100,P-27,M-34-134-C-d,Hron,59 QN,Želiezovce,,1301514.95,460071.2,137.73,,10,4,monitorovací vrt,89471,,,1328486400000,,134Cd100.pdf
21409,M-34-134-D-c/4,4,vrt,M-34-134-D-c,Ipeľ,61 N,Kubáňovo,4-16-II/60,1301152,447877.91,122.5,123,77,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,7765,,,117676800000,,134Dc4.pdf
21414,M-34-134-D-c/9,9,L-1,M-34-134-D-c,Ipeľ,61 N,Lontov,11/64,1303679,450042.31,146,146.5,70,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,13089,,,117590400000,,134Dc9.pdf
21420,M-34-134-D-c/15,15,HV-9,M-34-134-D-c,Ipeľ,91 Q,Kubáňovo-Ipeľský Sokolec,42-580-621,1303713,448274.81,118.36,118.84,10,4,monitorovací vrt,20671,,,117676800000,,134Dc15.pdf
21421,M-34-134-D-c/16,16,HV-10,M-34-134-D-c,Ipeľ,91 Q,Kubáňovo-Ipeľský Sokolec,42-580-621,1303784,448371.19,118.03,118.6,10,4,monitorovací vrt,20671,,,117676800000,,134Dc16.pdf
21423,M-34-134-D-c/18,18,HV-12,M-34-134-D-c,Ipeľ,91 Q,Kubáňovo-Ipeľský Sokolec,42-580-621,1303189,448384.59,119.21,119.87,10,4,monitorovací vrt,20671,,,117676800000,,134Dc18.pdf
21424,M-34-134-D-c/19,19,HV-13,M-34-134-D-c,Ipeľ,91 Q,Kubáňovo-Ipeľský Sokolec,42-580-621,1303229,448634.81,118.76,119.31,11,4,monitorovací vrt,20671,,,117676800000,,134Dc19.pdf
21425,M-34-134-D-c/20,20,HV-14,M-34-134-D-c,Ipeľ,91 Q,Kubáňovo-Ipeľský Sokolec,42-580-621,1303372,448754.09,118.75,119.23,10,4,monitorovací vrt,20671,,,117676800000,,134Dc20.pdf
21426,M-34-134-D-c/21,21,HV-15,M-34-134-D-c,Ipeľ,91 Q,Kubáňovo-Ipeľský Sokolec,42-580-621,1303536,448938.31,118.78,119.26,10,4,monitorovací vrt,20671,,,117676800000,,134Dc21.pdf
21443,M-34-134-D-c/38,38,HIP-9,M-34-134-D-c,Ipeľ,61 N,Kubáňovo,,1299825.43,449009.92,124.29,125.16,202,7,"štruktúrny vrt s termálnou, minerálnou vodou (nad 200 m)",58410,,,475372800000,,134Dc38.pdf
21217,M-34-134-C-d/72,72,VHZ-4,M-34-134-C-d,Hron,60 Q,Želiezovce,,1300772.85,459027,133.36,134.28,8,4,monitorovací vrt,89046,,,1291680000000,,134Cd72.pdf
21216,M-34-134-C-d/71,71,VHZ-3,M-34-134-C-d,Hron,60,Želiezovce,,1300301.11,458914.17,132.92,133.88,8,4,monitorovací vrt,89046,,,1291680000000,,134Cd71.pdf
21499,M-34-135-A-a/9,9,RH-3,M-34-135-A-a,Ipeľ,94 VN,Selce,332-SP-60,1281102,429021.31,332.1,,31,15,negatívny vrt,10682,,,74304000000,,135Aa9.pdf
21500,M-34-135-A-a/10,10,SH-4,M-34-135-A-a,Ipeľ,94 VN,Selce,72-SP-63,1280985,429452,300,300.5,103,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,10726,,,74304000000,,135Aa10.pdf
21520,M-34-135-A-a/30,30,HG-32,M-34-135-A-a,Ipeľ,93 V,Selce,,1281076.09,429664.52,321.68,322.6,181,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,64425,,,584755200000,,135Aa30.pdf
21625,M-34-135-B-b/3,3,J-1,M-34-135-B-b,Ipeľ,94 VN,"Závada - Chrťany, osada Jazero",248/67,1280787,398136.59,245.1,245.7,60.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,18401,,,61516800000,,135Bb3.pdf
21631,M-34-135-B-b/9,9,ZCH-1,M-34-135-B-b,Ipeľ,94 VN,Závada - Chrťany,23/70,1281247,397272.41,200,201,90,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",23523,,,38102400000,,135Bb9.pdf
21632,M-34-135-B-b/10,10,ZV-1,M-34-135-B-b,Ipeľ,94 VN,Závada,94/74,1280885,398427.19,237.5,,90,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",34844,,,204422400000,,135Bb10.pdf
21636,M-34-135-B-b/14,14,HST-1,M-34-135-B-b,Ipeľ,94 VN,Horná Strehová,44/79,1280667,400073,215,,100,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",48632,,,362620800000,,135Bb14.pdf
21495,M-34-135-A-a/5,5,SH-1,M-34-135-A-a,Ipeľ,94 VN,Čabradský Vrbovok,97-SP-61,1281560,426131.69,344,344.5,60,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,9302,,,74304000000,,135Aa5.pdf
21498,M-34-135-A-a/8,8,RH-2,M-34-135-A-a,Ipeľ,94 VN,Selce,332-SP-60,1281403,429378.09,327.5,,61,15,negatívny vrt,10682,,,74304000000,,135Aa8.pdf
21525,M-34-135-A-a/35,35,HVČV-1,M-34-135-A-a,Ipeľ,94 VN,Čabradský Vrbovok,,1281508,426355.19,337.5,,59,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,69802,,,642384000000,,135Aa35.pdf
21533,M-34-135-A-b/1,1,CEL-1,M-34-135-A-b,Ipeľ,94 VN,Cerovo - Lazy,,1282551,419504.59,472.5,,80,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,22688,,,30326400000,,135Ab1.pdf
21545,M-34-135-A-b/13,13,HVC-1,M-34-135-A-b,Ipeľ,94 VN,Cerovo - Lazy,5 267-E-72,1281977,418260,485,,60,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,28643,,,162777600000,,135Ab13.pdf
21548,M-34-135-A-b/16,16,HMS-1,M-34-135-A-b,Ipeľ,94 VN,Plachtinské Lazy,č.z.60/81,1282545,414648.5,520,,65,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",52021,,,400723200000,,135Ab16.pdf
21564,M-34-135-A-c/13,13,HG-15,M-34-135-A-c,Ipeľ,94 VN,Drienovo,42 480 782,1283188,425237.19,231.91,232.63,101.5,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",34248,,,192240000000,,135Ac13.pdf
21572,M-34-135-A-d/3,3,S-1,M-34-135-A-d,Ipeľ,94 VN,Cerovo,664-H/331b,1282535,421278.5,425,,12.6,15,negatívny vrt,5791,,,74563200000,,135Ad3.pdf
21573,M-34-135-A-d/4,4,S-2,M-34-135-A-d,Ipeľ,94 VN,Cerovo,664-H/331b,1282611,421301.91,428.7,,12.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,5791,,,74563200000,,135Ad4.pdf
21574,M-34-135-A-d/5,5,S-3,M-34-135-A-d,Ipeľ,94 VN,Cerovo,664-H/331b,1282685,421347.81,431,,20,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,5791,,,74563200000,,135Ad5.pdf
21598,M-34-135-A-d/29,29,HPL-1,M-34-135-A-d,Ipeľ,94 VN,Plachtinské Lazy,23/80,1283090,414648.69,550,,130,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,50757,,,381369600000,,135Ad29.pdf
21611,M-34-135-B-a/4,4,HG-21,M-34-135-B-a,Ipeľ,94 VN,Modrý Kameň,42 411 663,1281569,408662.19,366.66,367.16,117,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,31288,,,157939200000,,135Ba4.pdf
21628,M-34-135-B-b/6,6,V-840,M-34-135-B-b,Ipeľ,94 VN,Slov. Kľačany,2279,1281910,399276.91,192.68,193.506,4.2,11,pozorovací vrt SHMÚ,18919,,,61603200000,,135Bb6.pdf
21633,M-34-135-B-b/11,11,K-2,M-34-135-B-b,Ipeľ,94 VN,Slovenské Kľačany,42 442 267,1281873,399225.69,192.04,192.84,267,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,37941,,,237600000000,,135Bb11.pdf
21635,M-34-135-B-b/13,13,HVK-1,M-34-135-B-b,Ipeľ,94 VN,Slovenské Kľačany,6-0982-1-44/79,1282561,399068.5,197.5,,75,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,43785,,,309139200000,,135Bb13.pdf
21638,M-34-135-B-b/16,16,RC-78 (T-2),M-34-135-B-b,Ipeľ,95 NQ,Dolné Strháre,,1283203.457,404214.252,224.884,225.1,156.1,14,odvodňovací vrt,54233,,,423446400000,,135Bb16.pdf
21639,M-34-135-B-b/17,17,RC-70,M-34-135-B-b,Ipeľ,95 NQ,Dolné Strháre,,1283276.423,404146.12,225.246,226.17,147.1,14,odvodňovací vrt,54233,,,423446400000,,135Bb17.pdf
21640,M-34-135-B-b/18,18,T-1,M-34-135-B-b,Ipeľ,95 NQ,Dolné Strháre,,1283230.293,404197.002,224.91,225.8,145,14,odvodňovací vrt,54233,,,423446400000,,135Bb18.pdf
21643,M-34-135-B-b/21,21,ZCH-3,M-34-135-B-b,Ipeľ,94 VN,Chrťany,,1281683,397136.09,192,,100,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,65505,,,587865600000,,135Bb21.pdf
21645,M-34-135-B-b/23,23,HGDS-1,M-34-135-B-b,Ipeľ,94 VN,Dolná Strehová,,1282859.87,397491.29,197.39,197.54,625,2,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou s artézskym prelivom,67834,,,626918400000,,135Bb23.pdf
21646,M-34-135-B-b/24,24,HG-48,M-34-135-B-b,Ipeľ,94 VN,Slovenské Kľačany,,1282590.67,398987.27,189.49,189.89,142,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,68348,,,633571200000,,135Bb24.pdf
21648,M-34-135-B-b/26,26,TSK-1,M-34-135-B-b,Ipeľ,94 VN,Slovenské Kľačany,,1281785,399405,192.5,,600,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,76565,,,699494400000,,135Bb26.pdf
21680,M-34-135-B-c/30,30,PS-66,M-34-135-B-c,Ipeľ,95 NQ,Selce,,1286224.027,405284.652,269.841,270.46,150,4,monitorovací vrt,11390,,,75340800000,,135Bc30.pdf
21552,M-34-135-A-c/1,1,SH-1,M-34-135-A-c,Ipeľ,94 VN,Medovarce,851/60,1284425,432890.59,305,,53,15,negatívny vrt,9295,,,64627200000,,135Ac1.pdf
21553,M-34-135-A-c/2,2,SH-2,M-34-135-A-c,Ipeľ,94 VN,Medovarce,č.zak.851/60,1285011,432522.5,367.5,,65,15,negatívny vrt,9295,,,64627200000,,135Ac2.pdf
21555,M-34-135-A-c/4,4,SH-1,M-34-135-A-c,Ipeľ,94 VN,Drieňovo,821-SP-1960,1283686,428223.19,375,,21,15,negatívny vrt,10122,,,61430400000,,135Ac4.pdf
21556,M-34-135-A-c/5,5,SH-2,M-34-135-A-c,Ipeľ,94 VN,Drieňovo,821-SP-1960,1283766,428192.59,375,,24,15,negatívny vrt,10122,,,61430400000,,135Ac5.pdf
21557,M-34-135-A-c/6,6,SH-3,M-34-135-A-c,Ipeľ,94 VN,Drieňóvo,821-SP-1960,1283825,428208.59,375,,15,15,negatívny vrt,10122,,,61430400000,,135Ac6.pdf
21558,M-34-135-A-c/7,7,SH-4,M-34-135-A-c,Ipeľ,94 VN,Drieňovo,821-SP-1960,1283753,428242.91,375,,20,15,negatívny vrt,10122,,,61430400000,,135Ac7.pdf
21559,M-34-135-A-c/8,8,SH-5,M-34-135-A-c,Ipeľ,94 VN,Drieňovo,821-SP-1960,1283783,428128.81,372.5,373,80,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,10122,,,61430400000,,135Ac8.pdf
21560,M-34-135-A-c/9,9,SH-6,M-34-135-A-c,Ipeľ,94 VN,Drieňovo,821-SP-1960,1283429,428266.69,357.5,,72,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,10122,,,61430400000,,135Ac9.pdf
21563,M-34-135-A-c/12,12,HG-14,M-34-135-A-c,Ipeľ,94 VN,Drienovo,42 480 782,1283989,426666.09,219.61,219.01,101.3,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",34248,,,192240000000,,135Ac12.pdf
21567,M-34-135-A-c/16,16,HG-33,M-34-135-A-c,Ipeľ,94 VN,Drieňovo,,1284589.24,428292.97,377.42,378.53,204,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,64424,,,584755200000,,135Ac16.pdf
21568,M-34-135-A-c/17,17,A-2,M-34-135-A-c,Ipeľ,94 VN,Drieňovo,,1285081.42,429712.2,337.27,,488,5,štruktúrny vrt s obyčajnou vodou (nad 200 m),68192,,,634435200000,,135Ac17.pdf
21570,M-34-135-A-d/1,1,CK-1,M-34-135-A-d,Ipeľ,94 VN,Cerovo,č.úlohy: 10/1,1284150,422775,316.5,,583,6,štruktúrny vrt s obyčajnou vodou (nad 200 m) s artézskym prelivom,21137,,,61516800000,,135Ad1.pdf
